item id,item title,attachment id,attachment label,attachment title,attachment type,attachment description,attachment date,attachment contributors,attachment subjects,attachment series,attachment extent,attachment notes,attachment citation,attachment language,attachment identifier,attachment file access,attachment derivative access,attachment md,file id,file access count,file created,file location,file checksum,file mime,file original_filename,file size,file url,file type,media type,storage path
19171,Sleep disparities among Mexicans and Mexican Americans: Comorbidities and risk for sleep symptoms,120603,NAHN 2013 Oral Presentation English.pdf,,,,,,,,,,,,,1,1,"{'notes': [], 'extent': [], 'type': [], 'description': [], 'title': [], 'contributor': [], 'citation': [], 'series': [], 'subject': [], 'identifier': [], 'language': []}",97510,2488,2013-11-21 19:57:51.846722+00:00,filestore/37/c7/8c/37c78c4ec4d08ef62abadbe6cea76520,37c78c4ec4d08ef62abadbe6cea76520,application/pdf,NAHN 2013 oral presentation English.pdf,7128343,/attachments/120603/content/NAHN%202013%20oral%20presentation%20English.pdf,file,document,37/c7/8c/37c78c4ec4d08ef62abadbe6cea76520
19176,Psychometrics of the Epworth Sleepiness Scale for Use with Spanish-speaking Mexican Americans and Mexicans,120697,Baldwin Sleep_2012.pdf,,,,,,,,,,,,,1,1,"{'notes': [], 'extent': [], 'type': [], 'description': [], 'title': [], 'contributor': [], 'citation': [], 'series': [], 'subject': [], 'identifier': [], 'language': []}",97591,642,2013-11-21 22:42:10.063876+00:00,filestore/18/fd/90/18fd9070c3a5aceac3a22903e04fbddc,18fd9070c3a5aceac3a22903e04fbddc,application/pdf,Baldwin Sleep_2012.pdf,496743,/attachments/120697/content/Baldwin%20Sleep_2012.pdf,file,document,18/fd/90/18fd9070c3a5aceac3a22903e04fbddc
