,item id,item title,attachment id,attachment label,attachment title,attachment type,attachment description,attachment date,attachment contributors,attachment subjects,attachment series,attachment extent,attachment notes,attachment citation,attachment language,attachment identifier,attachment file access,attachment derivative access,attachment md,file id,file access count,file created,file location,file checksum,file mime,file original_filename,file size,file url,file type,media type,storage path,old item id,image id,document id,video id,audio id,generic file id
32,18325,Policy Brief: Developing Safer Alternatives to Conventional Plastics and Supporting the Use of Reusable Products Can Reduce Harm to Health and the Environment,111436,plastics_ASU_policy_brief_2013_RPR_002.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",83358,308.0,2013-08-20 17:13:59.271993+00:00,filestore/4e/5b/18/4e5b1854a758f88a8329c532e6cf6a5e,4e5b1854a758f88a8329c532e6cf6a5e,application/pdf,plastics_ASU_policy_brief_2013_RPR_002.pdf,103894.0,/attachments/111436/content/plastics_ASU_policy_brief_2013_RPR_002.pdf,file,document,4e/5b/18/4e5b1854a758f88a8329c532e6cf6a5e,,,83358,,,
33,18408,Human and Organizational Factors that Contributed to the US-Canadian August 2003 Electricity Grid Blackout,111667,chester_northeast_blackout_sept2013.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",83596,4390.0,2013-09-02 22:03:50.426814+00:00,filestore/10/ff/d2/10ffd2732f53162f167a1b3b45f15deb,10ffd2732f53162f167a1b3b45f15deb,application/pdf,chester_northeast_blackout_sept2013.pdf,2605610.0,/attachments/111667/content/chester_northeast_blackout_sept2013.pdf,file,document,10/ff/d2/10ffd2732f53162f167a1b3b45f15deb,,,83596,,,
34,18862,Environmental Life Cycle Assessment of San Francisco Bay Area Muni Light Rail and Rapid Transit with Wholesale and Renewable Electricity,115223,chester_sfba_rail_lca_oct2013.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",89354,1131.0,2013-10-15 4:16:41.773124+00:00,filestore/e0/12/40/e012402b635ba17a801c4efb35c4a52a,e012402b635ba17a801c4efb35c4a52a,application/pdf,chester_sfba_rail_lca_oct2013.pdf,323749.0,/attachments/115223/content/chester_sfba_rail_lca_oct2013.pdf,file,document,e0/12/40/e012402b635ba17a801c4efb35c4a52a,,,89354,,,
35,134588,"The Water, Energy, & Infrastructure Co-benefits of Smart Growth Planning in Phoenix",134588,Technical Report,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",113559,6274.0,2014-06-03 20:22:25.976518+00:00,filestore/c3/74/04/c374047bb7ce359ca39759d255b9ec89,c374047bb7ce359ca39759d255b9ec89,application/pdf,asu-cobenefits-phoenix-smart-growth.pdf,4261307.0,/attachments/134588/content/asu-cobenefits-phoenix-smart-growth.pdf,file,document,c3/74/04/c374047bb7ce359ca39759d255b9ec89,23060,,113559,,,
36,25228,Assessing Future Extreme Heat Events at Intra-urban Scales: A Comparative Study of Phoenix and Los Angeles,135292,Future Extreme Heat Events in the US Southwest Report,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",114283,4497.0,2014-06-12 20:21:47.650943+00:00,filestore/3a/73/f4/3a73f4fdec7277bac039ef9b39fd2515,3a73f4fdec7277bac039ef9b39fd2515,application/pdf,barto_chester_2014_southwest_EHEs.pdf,1879647.0,/attachments/135292/content/barto_chester_2014_southwest_EHEs.pdf,file,document,3a/73/f4/3a73f4fdec7277bac039ef9b39fd2515,,,114283,,,
37,25237,Life Cycle Assessment of Pre-cast Concrete vs. Cast-in-place Concrete,135303,ASU-SSEBE-CESEM-2014-CPR-002.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",114295,5920.0,2014-06-13 17:16:58.175616+00:00,filestore/ed/2f/1f/ed2f1f18639213f52f4f6dfbde6878ed,ed2f1f18639213f52f4f6dfbde6878ed,application/pdf,ASU-SSEBE-CESEM-2014-CPR-002.pdf,1100458.0,/attachments/135303/content/ASU-SSEBE-CESEM-2014-CPR-002.pdf,file,document,ed/2f/1f/ed2f1f18639213f52f4f6dfbde6878ed,,,114295,,,
38,25238,Comparative Life Cycle Assessment of Lamps Used in a Classroom at Arizona State University,135304,ASU-SSEBE-CESEM-2014-CPR-003.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",114296,2274.0,2014-06-13 17:24:27.379922+00:00,filestore/62/8b/56/628b5658fe64a9fb433bf836c2f79b14,628b5658fe64a9fb433bf836c2f79b14,application/pdf,ASU-SSEBE-CESEM-2014-CPR-003.pdf,1408176.0,/attachments/135304/content/ASU-SSEBE-CESEM-2014-CPR-003.pdf,file,document,62/8b/56/628b5658fe64a9fb433bf836c2f79b14,,,114296,,,
39,25239,California High Speed Resilience to Climate Change,135305,ASU-SSEBE-CESEM-2014-CPR-004.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",114297,1398.0,2014-06-13 17:29:39.290769+00:00,filestore/91/a7/10/91a7106ef3cc690f5fcc88df15da58a4,91a7106ef3cc690f5fcc88df15da58a4,application/pdf,ASU-SSEBE-CESEM-2014-CPR-004.pdf,1987329.0,/attachments/135305/content/ASU-SSEBE-CESEM-2014-CPR-004.pdf,file,document,91/a7/10/91a7106ef3cc690f5fcc88df15da58a4,,,114297,,,
40,25240,Consumer Product Life Cycle Assessment Aveeno® Daily Moisturizing Lotion,135306,ASU-SSEBE-CESEM-2014-CPR-005.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",114298,6724.0,2014-06-13 17:33:51.093890+00:00,filestore/8a/3c/be/8a3cbe612eef038e9f0138e76500c86e,8a3cbe612eef038e9f0138e76500c86e,application/pdf,ASU-SSEBE-CESEM-2014-CPR-005.pdf,1067795.0,/attachments/135306/content/ASU-SSEBE-CESEM-2014-CPR-005.pdf,file,document,8a/3c/be/8a3cbe612eef038e9f0138e76500c86e,,,114298,,,
41,25241,Comparative Life Cycle Assessment of Nano-Metal Embedded Water Treatment Resins,135307,ASU-SSEBE-CESEM-2014-CPR-006.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'subject': [], 'language': [], 'description': [], 'notes': [], 'contributor': [], 'series': [], 'extent': [], 'identifier': [], 'citation': []}",114299,1262.0,2014-06-13 17:36:21.410680+00:00,filestore/8a/48/22/8a4822d25cd79238ec353d044c3c9ce5,8a4822d25cd79238ec353d044c3c9ce5,application/pdf,ASU-SSEBE-CESEM-2014-CPR-006.pdf,1690069.0,/attachments/135307/content/ASU-SSEBE-CESEM-2014-CPR-006.pdf,file,document,8a/48/22/8a4822d25cd79238ec353d044c3c9ce5,,,114299,,,
