Collection ID,Collection Title,Item Title,Item ID,Subjects,Personal Contributors,Institutional Contributors,Date Created,Description,Table of Contents,Language,Identifiers,Series,Resource Types,Extent,Citation,Notes,Copyright,Reuse,Visibility,Embargo Date,System Created,System Updated,Attachment Count,System User,History
255,Marc Mason Presentation Collection,Cheater,36178,International Students||Plagiarism||Academic Integrity,"Mason, Marcus|ASU author",Arizona State University. ASU Library,2014-11-10,Conference presentation on helping international students avoid plagiarism.,,eng,,AzLA/MPLA CONFERENCE 2014,Presentation,8 slides,"Mason, M. (2014). Cheater. Powerpoint presentation at AzLA/MPLA Conference, Scottsdale, Arizona, November 10, 2014.",,http://rightsstatements.org/vocab/InC/1.0/,All Rights Reserved,Public,,2016-01-06 21:53:56.776529+00:00,2018-06-21 18:46:42.301488+00:00,1,,"[{""model"": ""repo.historicalitem"", ""pk"": 517197, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2018-06-21T18:46:42.301Z"", ""handle_registered"": true, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'http://rightsstatements.org/vocab/InC/1.0/', 'description': [{'type': 'abstract', 'value': 'Conference presentation on helping international students avoid plagiarism.'}], 'reuse': 'All Rights Reserved', 'subject': ['International Students', 'Plagiarism', 'Academic Integrity'], 'extent': ['8 slides'], 'citation': ['Mason, M. (2014). Cheater. Powerpoint presentation at AzLA/MPLA Conference, Scottsdale, Arizona, November 10, 2014.'], 'type': ['Presentation'], 'series': ['AzLA/MPLA CONFERENCE 2014'], 'language': ['eng'], 'title': ['Cheater'], 'created': '2014-11-10', 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-21T18:46:42.304Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 474450, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2018-06-19T20:50:56.305Z"", ""handle_registered"": true, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'http://rightsstatements.org/vocab/InC/1.0/', 'description': [{'type': 'abstract', 'value': 'Conference presentation on helping international students avoid plagiarism.'}], 'reuse': 'All Rights Reserved', 'subject': ['International Students', 'Plagiarism', 'Academic Integrity'], 'extent': ['8 slides'], 'citation': ['Mason, M. (2014). Cheater. Powerpoint presentation at AzLA/MPLA Conference, Scottsdale, Arizona, November 10, 2014.'], 'type': ['Presentation'], 'series': ['AzLA/MPLA CONFERENCE 2014'], 'language': ['eng'], 'title': ['Cheater'], 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'created': '2014-11-10'}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-19T20:50:56.309Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 426822, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2018-06-19T19:54:26.741Z"", ""handle_registered"": true, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation on helping international students avoid plagiarism.'}], 'subject': ['International Students', 'Plagiarism', 'Academic Integrity'], 'extent': ['8 slides'], 'citation': ['Mason, M. (2014). Cheater. Powerpoint presentation at AzLA/MPLA Conference, Scottsdale, Arizona, November 10, 2014.'], 'type': ['Presentation'], 'series': ['AzLA/MPLA CONFERENCE 2014'], 'language': ['eng'], 'title': ['Cheater'], 'created': '2014-11-10', 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-19T19:54:26.744Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 379194, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2018-06-19T19:14:43.672Z"", ""handle_registered"": true, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation on helping international students avoid plagiarism.'}], 'subject': ['International Students', 'Plagiarism', 'Academic Integrity'], 'extent': ['8 slides'], 'citation': ['Mason, M. (2014). Cheater. Powerpoint presentation at AzLA/MPLA Conference, Scottsdale, Arizona, November 10, 2014.'], 'type': ['Presentation'], 'series': ['AzLA/MPLA CONFERENCE 2014'], 'language': ['eng'], 'title': ['Cheater'], 'created': '2014-11-10', 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-19T19:14:43.674Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 332930, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2018-03-26T19:50:38.265Z"", ""handle_registered"": true, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation on helping international students avoid plagiarism.'}], 'subject': ['International Students', 'Plagiarism', 'Academic Integrity'], 'extent': ['8 slides'], 'citation': ['Mason, M. (2014). Cheater. Powerpoint presentation at AzLA/MPLA Conference, Scottsdale, Arizona, November 10, 2014.'], 'type': ['Presentation'], 'series': ['AzLA/MPLA CONFERENCE 2014'], 'language': ['eng'], 'title': ['Cheater'], 'created': '2014-11-10', 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-03-26T19:50:38.274Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": 13034}}, {""model"": ""repo.historicalitem"", ""pk"": 316044, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2017-08-03T21:34:02.868Z"", ""handle_registered"": true, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation on helping international students avoid plagiarism.'}], 'subject': ['International Students', 'Plagiarism', 'Academic Integrity'], 'extent': ['8 slides'], 'citation': ['Mason, M. (2014). Cheater. Powerpoint presentation at AzLA/MPLA Conference, Scottsdale, Arizona, November 10, 2014.'], 'type': ['1 Powerpoint'], 'series': ['AzLA/MPLA CONFERENCE 2014'], 'language': ['eng'], 'title': ['Cheater'], 'created': '2014-11-10', 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2017-08-03T21:34:02.869Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": 13034}}, {""model"": ""repo.historicalitem"", ""pk"": 316041, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2017-08-03T21:15:34.846Z"", ""handle_registered"": true, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at AZLA 2014 on helping international students avoid plagiarism.'}], 'subject': ['International Students', 'Plagiarism', 'Academic Integrity'], 'extent': ['8 slides'], 'citation': ['Mason, M. (2014). Cheater. Powerpoint presentation at AzLA/MPLA Conference, Scottsdale, Arizona, November 10, 2014.'], 'type': ['1 Powerpoint'], 'series': ['AzLA/MPLA CONFERENCE 2014'], 'language': ['eng'], 'title': ['Cheater'], 'created': '2014-11-10', 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2017-08-03T21:15:34.891Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": 13034}}, {""model"": ""repo.historicalitem"", ""pk"": 277870, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2016-09-22T23:01:28.463Z"", ""handle_registered"": true, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at AZLA 2014 on helping international students avoid plagiarism.'}], 'subject': ['International Students', 'Plagiarism', 'Academic Integrity'], 'type': ['1 Powerpoint'], 'language': ['eng'], 'title': ['Cheater'], 'created': '2014-11-10', 'contributor': [{'last': 'Mason', 'rest': 'Marc'}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2016-09-22T23:01:28.467Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 239591, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2016-09-13T18:02:55.251Z"", ""handle_registered"": true, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at AZLA 2014 on helping international students avoid plagiarism.'}], 'subject': ['International Students', 'Plagiarism', 'Academic Integrity'], 'type': ['1 Powerpoint'], 'language': ['eng'], 'title': ['Cheater'], 'created': '2014-11-10', 'contributor': [{'last': 'Mason', 'rest': 'Marc'}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2016-09-13T18:02:55.256Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 239590, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2016-09-13T18:02:54.675Z"", ""handle_registered"": false, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at AZLA 2014 on helping international students avoid plagiarism.'}], 'subject': ['International Students', 'Plagiarism', 'Academic Integrity'], 'type': ['1 Powerpoint'], 'language': ['eng'], 'title': ['Cheater'], 'created': '2014-11-10', 'contributor': [{'last': 'Mason', 'rest': 'Marc'}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2016-09-13T18:02:54.752Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 218030, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2016-01-06T21:53:56.943Z"", ""handle_registered"": true, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at AZLA 2014 on helping international students avoid plagiarism.'}], 'subject': ['International Students', 'Plagiarism', 'Acadmic Integrity'], 'type': ['1 Powerpoint'], 'language': ['eng'], 'title': ['Cheater'], 'created': '2014-11-10', 'contributor': [{'last': 'Mason', 'rest': 'Marc'}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2016-01-06T21:53:56.948Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 218029, ""fields"": {""id"": 36178, ""created"": ""2016-01-06T21:53:56.776Z"", ""modified"": ""2016-01-06T21:53:56.776Z"", ""handle_registered"": false, ""label"": ""Cheater"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at AZLA 2014 on helping international students avoid plagiarism.'}], 'subject': ['International Students', 'Plagiarism', 'Acadmic Integrity'], 'type': ['1 Powerpoint'], 'language': ['eng'], 'title': ['Cheater'], 'contributor': [{'last': 'Mason', 'rest': 'Marc'}], 'created': '2014-11-10'}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2016-01-06T21:53:56.807Z"", ""history_change_reason"": null, ""history_type"": ""+"", ""history_user"": null}}]"
255,Marc Mason Presentation Collection,Beating the Competition,36177,Library Instruction||Improv Comedy,"Mason, Marcus|ASU author",Arizona State University. ASU Library,2009-04-23,Using improv comedy skills to entertain students and keep their attention.,,eng,,LOEX CONFERENCE 2009,Presentation,30 slides,"Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.",Conference presentation at LOEX 2009 in Albuquerque.,http://rightsstatements.org/vocab/InC/1.0/,All Rights Reserved,Public,,2016-01-06 21:48:49.802521+00:00,2018-06-21 18:46:42.290920+00:00,1,,"[{""model"": ""repo.historicalitem"", ""pk"": 517196, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2018-06-21T18:46:42.290Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'http://rightsstatements.org/vocab/InC/1.0/', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'reuse': 'All Rights Reserved', 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['Presentation'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'created': '2009-04-23', 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-21T18:46:42.294Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 474449, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2018-06-19T20:50:56.294Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'http://rightsstatements.org/vocab/InC/1.0/', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'reuse': 'All Rights Reserved', 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['Presentation'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'created': '2009-04-23', 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-19T20:50:56.298Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 426821, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2018-06-19T19:54:26.732Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['Presentation'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'created': '2009-04-23', 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-19T19:54:26.734Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 379193, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2018-06-19T19:14:43.662Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['Presentation'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'created': '2009-04-23', 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-19T19:14:43.664Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 332931, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2018-03-26T19:52:03.950Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['Presentation'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'created': '2009-04-23', 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-03-26T19:52:03.970Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": 13034}}, {""model"": ""repo.historicalitem"", ""pk"": 316042, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2017-08-03T21:22:42.007Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['1 Powerpoint'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'created': '2009-04-23', 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2017-08-03T21:22:42.026Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": 13034}}, {""model"": ""repo.historicalitem"", ""pk"": 277869, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2016-09-22T23:01:28.456Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at LOEX 2009 in Albuquerque. Topic: using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'type': ['1 Powerpoint'], 'language': ['eng'], 'title': ['Beating the Competition'], 'created': '2009-04-23', 'contributor': [{'last': 'Mason', 'rest': 'Marc'}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2016-09-22T23:01:28.460Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 218026, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2016-01-06T21:48:49.977Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at LOEX 2009 in Albuquerque. Topic: using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'type': ['1 Powerpoint'], 'language': ['eng'], 'title': ['Beating the Competition'], 'created': '2009-04-23', 'contributor': [{'last': 'Mason', 'rest': 'Marc'}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2016-01-06T21:48:50.001Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 218025, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2016-01-06T21:48:49.802Z"", ""handle_registered"": false, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at LOEX 2009 in Albuquerque. Topic: using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'type': ['1 Powerpoint'], 'language': ['eng'], 'title': ['Beating the Competition'], 'contributor': [{'last': 'Mason', 'rest': 'Marc'}], 'created': '2009-04-23'}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2016-01-06T21:48:49.820Z"", ""history_change_reason"": null, ""history_type"": ""+"", ""history_user"": null}}]"
