item id,item title,attachment id,attachment label,attachment title,attachment type,attachment description,attachment date,attachment contributors,attachment subjects,attachment series,attachment extent,attachment notes,attachment citation,attachment language,attachment identifier,file id,file access count,file created,file location,file checksum,file mime,file original_filename,file size
8590,Exploring the Telomeric Repeat Addition Processivity of Vertebrate Telomerase,56006,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29181,943,2011-08-12 17:09:12.678120+00:00,filestore/1f/41/d8/1f41d8173040b67f27ef057e7f1f100b,1f41d8173040b67f27ef057e7f1f100b,application/pdf,Xie_asu_0010D_10000.pdf,79918354
8591,The Moderational Impact of Disclosure Following Trauma,56007,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29182,1073,2011-08-12 17:45:39.067959+00:00,filestore/46/64/d0/4664d0417637750aaa522a0b844c47bf,4664d0417637750aaa522a0b844c47bf,application/pdf,Fields_asu_0010D_10005.pdf,418434
8592,"Modeling, Analysis, and Control of a Hypersonic Vehicle With Significant Aero-Thermo-Elastic-Propulsion Interactions, and Propulsive Uncertainty",56008,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29183,17499,2011-08-12 17:45:48.780064+00:00,filestore/04/47/a1/0447a154adfb3f11063c8defc3ec88c9,0447a154adfb3f11063c8defc3ec88c9,application/pdf,Korad_asu_0010M_10001.pdf,6349148
8593,The Performativity of the Written Word in Two Anglo-Saxon Wills,56009,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29184,2368,2011-08-12 17:57:30.241594+00:00,filestore/25/d1/bc/25d1bcdfbe63480348f06f1494ba0f4d,25d1bcdfbe63480348f06f1494ba0f4d,application/pdf,Castle_asu_0010M_10008.pdf,580643
8594,An Ecological Approach to Investigating the Influences of Obesity,56010,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29185,1377,2011-08-12 17:58:13.459126+00:00,filestore/e8/63/0e/e8630efbe5abf65307e6fa26495c213f,e8630efbe5abf65307e6fa26495c213f,application/pdf,Milliron_asu_0010D_10009.pdf,60402074
8595,Data Driven Framework for Prognostics,56011,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29186,2746,2011-08-12 17:58:18.626416+00:00,filestore/23/3e/29/233e297a8c087a357bdfa36fd2030ba8,233e297a8c087a357bdfa36fd2030ba8,application/pdf,VARADARAJAN_asu_0010N_10012.pdf,2490196
8596,"Recognizing, Relating, and Responding: Hospice Workers and the Communication of Compassion",56012,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29187,3510,2011-08-12 17:58:22.487221+00:00,filestore/1a/2e/40/1a2e40d41befe17d48c20627ad6e3d11,1a2e40d41befe17d48c20627ad6e3d11,application/pdf,Way_asu_0010E_10014.pdf,1087658
8597,Asymptotic Techniques for Space and Multi-User Diversity Analysis in Wireless Communications,56013,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29188,2045,2011-08-12 17:58:26.336218+00:00,filestore/ad/bc/d9/adbcd9ee74fd42f7d3813f2b8a945ab3,adbcd9ee74fd42f7d3813f2b8a945ab3,application/pdf,BangaloreNarasimhamurthy_asu_0010E_10015.pdf,1187440
8598,The Cello Suites of J. S. Bach: A Critical Edition for Marimba,56014,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29189,5891,2011-08-12 17:58:34.051813+00:00,filestore/54/fa/c5/54fac53dc5268a0ca29604de66c465d3,54fac53dc5268a0ca29604de66c465d3,application/pdf,Sallak_asu_0010E_10016.pdf,6505677
8599,Effects of a Self-Monitoring Strategy on Independent Work Behavior,56015,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29190,3218,2011-08-12 17:58:37.398953+00:00,filestore/c8/5c/a5/c85ca5eadc886b5e0849b169bba14c16,c85ca5eadc886b5e0849b169bba14c16,application/pdf,Coughlin_asu_0010N_10018.pdf,488443
8600,Power System Mode Estimation Using Associate Hermite Expansion,56016,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29191,4080,2011-08-12 17:58:41.537380+00:00,filestore/1c/4f/96/1c4f961e399b90dbf9184bcc388680f5,1c4f961e399b90dbf9184bcc388680f5,application/pdf,Kokanos_asu_0010E_10020.pdf,1836168
8601,BioEve: User Interface Framework Bridging IE and IR,56017,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29192,1735,2011-08-12 17:58:46.185622+00:00,filestore/03/ae/0e/03ae0e57e54b30afd5b06a7f12650a74,03ae0e57e54b30afd5b06a7f12650a74,application/pdf,Kanwar_asu_0010N_10021.pdf,2064653
8602,Effects of Low-Temperature Operation on the Performance of MOSFETs,56018,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29193,5837,2011-08-12 17:58:50.511978+00:00,filestore/67/6c/70/676c70bd881d4335c28a268e8d2449ed,676c70bd881d4335c28a268e8d2449ed,application/pdf,Kathuria_asu_0010N_10023.pdf,1694545
8603,Dialogue as a Way of Life: Moral Turning Points in Emerging Adulthood,56019,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29194,1940,2011-08-12 17:58:53.933482+00:00,filestore/94/b4/fe/94b4fe6bd3962be28a572921b016720b,94b4fe6bd3962be28a572921b016720b,application/pdf,Danaher_asu_0010N_10025.pdf,441528
8604,Conformal Predictions in Multimedia Pattern Recognition,56021,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29196,26761,2011-08-12 17:59:05.126448+00:00,filestore/1e/66/5b/1e665b1533df59fa171a1aaa5d029c93,1e665b1533df59fa171a1aaa5d029c93,application/pdf,NallureBalasubramanian_asu_0010E_10019.pdf,11343693
8605,Art and Craft: Contemporary Directing Pedagogy in Colleges and Universities in the United States,56022,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29197,1447,2011-08-12 17:59:08.615420+00:00,filestore/af/f5/6c/aff56cbefe8a82b05b5e3cd817209c86,aff56cbefe8a82b05b5e3cd817209c86,application/pdf,Welch_asu_0010N_10017.pdf,648903
8606,Denitrification and Greenhouse Gas Dynamics in Lakes Receiving Atmospheric Nitrogen Deposition,56023,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29198,2286,2011-08-12 17:59:19.147835+00:00,filestore/8b/87/94/8b8794ee16817490a0c576c6d13ad11e,8b8794ee16817490a0c576c6d13ad11e,application/pdf,McCrackin_asu_0010E_10022.pdf,13249116
8607,Noise Resilient Image Segmentation and Classification Methods with Applications in Biomedical and Semiconductor Images,56024,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29199,3716,2011-08-12 17:59:27.121918+00:00,filestore/bf/45/22/bf45221cc51931b4760dc583c2335373,bf45221cc51931b4760dc583c2335373,application/pdf,Said_asu_0010E_10028.pdf,6628722
8608,Locomotor Function and the Evolution of the Primate Pelvis,56025,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29200,14917,2011-08-12 17:59:35.862665+00:00,filestore/a1/65/14/a1651485d0b23f9546ff6e8186930c82,a1651485d0b23f9546ff6e8186930c82,application/pdf,Lewton_asu_0010E_10029.pdf,7459239
8609,Modeling Supply Chain Dynamics with Calibrated Simulation Using Data Fusion,56026,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29201,5046,2011-08-12 17:59:40.165106+00:00,filestore/1a/82/87/1a8287c1d9b9c078cfd1ab7a58ca34cf,1a8287c1d9b9c078cfd1ab7a58ca34cf,application/pdf,Wang_asu_0010E_10034.pdf,1052787
8610,Autonomous Structural Materials with Controlled Toughening and Healing,56027,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29202,2531,2011-08-12 17:59:45.366692+00:00,filestore/76/83/02/76830205a7e5ba8bf6a27712c13c83f0,76830205a7e5ba8bf6a27712c13c83f0,application/pdf,Garcia_asu_0010N_10048.pdf,3255723
8611,"Study of Protein Production, Folding, Crystallization and Structure: Survival of Motor Neuron Protein and Fenna-Matthews-Olson Protein",56028,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29203,3699,2011-08-12 17:59:49.991850+00:00,filestore/25/53/c9/2553c921a62ef8713c953f32bb445926,2553c921a62ef8713c953f32bb445926,application/pdf,Larson_asu_0010E_10049.pdf,2155823
8612,The Accidental Curricularist: The Building of a Dance Curriculum through Artistic and Improvisational Practice,56029,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29204,10559,2011-08-12 17:59:53.402308+00:00,filestore/a1/07/86/a107866d5fef0fad7e3d6b682f6ffaa2,a107866d5fef0fad7e3d6b682f6ffaa2,application/pdf,Bendix_asu_0010E_10030.pdf,580594
8613,Policy and Curriculum Recommendations for Student Cell Phone Use,56030,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29205,9375,2011-08-12 17:59:56.880358+00:00,filestore/99/c9/cf/99c9cfa44cb7991702725dcd6f838f7d,99c9cfa44cb7991702725dcd6f838f7d,application/pdf,Maguire_asu_0010E_10045.pdf,612081
8614,Age of Onset of Exposure in Codeswitching,56031,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29206,3501,2011-08-12 18:00:00.883746+00:00,filestore/1f/aa/50/1faa5071b72151e8871d98ffabb6e701,1faa5071b72151e8871d98ffabb6e701,application/pdf,McAlister_asu_0010E_10052.pdf,1649329
8615,NVM Challenges in Medical Devices,56032,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29207,2669,2011-08-12 18:00:05.782216+00:00,filestore/3d/28/14/3d2814afa6de4427e69a5a5773b550f8,3d2814afa6de4427e69a5a5773b550f8,application/pdf,HAG_asu_0010N_10032.pdf,2393113
8616,Leadership Based Structure Improves Performance,56033,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29208,5011,2011-08-12 18:00:11.705182+00:00,filestore/f8/3d/b1/f83db1332eb99ae2e0801b03bc243f70,f83db1332eb99ae2e0801b03bc243f70,application/pdf,Malhotra_asu_0010N_10046.pdf,4643940
8617,A Study of Statistical Power and Type I Errors in Testing a Factor Analytic Model for Group Differences in Regression Intercepts,56034,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29209,988,2011-08-12 18:00:15.478989+00:00,filestore/75/29/59/75295990f9ca1ca643836d3ccf6608e0,75295990f9ca1ca643836d3ccf6608e0,application/pdf,Olivera_asu_0010N_10047.pdf,689056
8618,Sub-Par Attributions: Why Women Give up Golf,56035,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29210,1931,2011-08-12 18:00:18.678888+00:00,filestore/ea/66/0a/ea660a2a517517501edd00f359100628,ea660a2a517517501edd00f359100628,application/pdf,Shapcott_asu_0010N_10050.pdf,408867
8619,MBA Admissions Requirements as Predictors of Motivational Beliefs and Self-Regulatory Strategies in Self-Selected Online MBA Students,56036,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29211,1279,2011-08-12 18:00:22.033162+00:00,filestore/1e/30/c5/1e30c58806d5d7a43d5ad5ee534ae246,1e30c58806d5d7a43d5ad5ee534ae246,application/pdf,Salik_asu_0010E_10051.pdf,781260
8620,A Framework for Top-K Queries over Weighted RDF Graphs,56037,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29212,2441,2011-08-12 18:00:25.543842+00:00,filestore/5b/e5/bd/5be5bd033837441756972e8968f9e5f6,5be5bd033837441756972e8968f9e5f6,application/pdf,Cedeno_asu_0010N_10033.pdf,997613
8621,Phase Noise Reduction Using Active Biasing,56038,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29213,11931,2011-08-12 18:00:33.389600+00:00,filestore/52/f1/90/52f19010aa7b1b9b33035f332ccadf6d,52f19010aa7b1b9b33035f332ccadf6d,application/pdf,Baldwin_asu_0010N_10035.pdf,7858213
8622,Maternal Psychological Symptoms and Emerging Anxiety and Depression in Children: The Mediating Role of Attention,56039,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29214,1869,2011-08-12 18:00:38.042603+00:00,filestore/db/30/1f/db301f0e2b737e64a9481dfd8423c1eb,db301f0e2b737e64a9481dfd8423c1eb,application/pdf,Skelley_asu_0010N_10036.pdf,2266011
8623,"Forgiveness, As Through A Glass Darkly",56040,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29215,1030,2011-08-12 18:00:41.291777+00:00,filestore/97/8e/94/978e94c08cd7734edac0c96dab3af70e,978e94c08cd7734edac0c96dab3af70e,application/pdf,DAngelo_asu_0010N_10042.pdf,294329
8624,Exploring peptide space for enzyme modulators,56041,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29216,8398,2011-08-12 18:00:49.733542+00:00,filestore/c5/bb/27/c5bb27e2295f50db6596a67a4a3b4fd8,c5bb27e2295f50db6596a67a4a3b4fd8,application/pdf,Fu_asu_0010E_10044.pdf,6220792
8625,"Children's Coping Efforts and Coping Efficacy: Effects of Parenting, Surgency, and Effortful Control",56042,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29217,2120,2011-08-12 18:00:53.447992+00:00,filestore/93/d3/7c/93d37c12d4308586d07377a267e0996b,93d37c12d4308586d07377a267e0996b,application/pdf,Velez_asu_0010E_10039.pdf,778379
8626,The First-Fit Algorithm Uses Many Colors on Some Interval Graphs,56043,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29218,4912,2011-08-12 18:00:56.688812+00:00,filestore/b5/d0/53/b5d053fc3359c5cf6f793700a014bb49,b5d053fc3359c5cf6f793700a014bb49,application/pdf,Smith_asu_0010E_10043.pdf,269842
8627,From Fertilization to Birth: Representing Development in High School Biology Textbooks,56044,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29219,16578,2011-08-12 18:01:06.636469+00:00,filestore/8d/ac/55/8dac5536f1f1169ab574bb1f19f66817,8dac5536f1f1169ab574bb1f19f66817,application/pdf,Wellner_asu_0010N_10061.pdf,7398325
8628,The Value of Gluten-Free Attributes in Snack Foods,56045,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29220,2906,2011-08-12 18:01:09.971478+00:00,filestore/d0/85/0a/d0850a4f82239ac2c285ea8275311134,d0850a4f82239ac2c285ea8275311134,application/pdf,Sampson_asu_0010N_10062.pdf,316189
8629,Sums of Squares of Consecutive Integers,56046,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29221,1155,2011-08-12 18:01:13.252473+00:00,filestore/c8/5f/5f/c85f5f582149519e35784dabc453d1a3,c85f5f582149519e35784dabc453d1a3,application/pdf,Roth_asu_0010N_10066.pdf,378450
8630,A qualitative study examining discussions of multicultural perspectives in clinical supervision,56047,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29222,3685,2011-08-12 18:01:16.856138+00:00,filestore/88/c5/5b/88c55bdebd466b83df43716fdafcb620,88c55bdebd466b83df43716fdafcb620,application/pdf,Zapata_asu_0010E_10060.pdf,579548
8631,From The Brain To The Barrio: Energy And Stress Interact To Facilitate The Urbanization Of Sonoran Desert Birds.,56048,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29223,2564,2011-08-12 18:01:24.002959+00:00,filestore/a9/8b/52/a98b524f7ed5d97b9071ee591e2b12c5,a98b524f7ed5d97b9071ee591e2b12c5,application/pdf,Fokidis_asu_0010E_10088.pdf,4890086
8632,Cecilia's Mirror: the Role of the Pipe Organ in the Catholic Church of the United States in the Aftermath of Vatican II,56049,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29224,4727,2011-08-12 18:01:27.899704+00:00,filestore/b4/0a/29/b40a29fabf9a2c26da4d9d5737fe696a,b40a29fabf9a2c26da4d9d5737fe696a,application/pdf,Hart_asu_0010E_10097.pdf,992566
8633,"The Effects of Visual and Textual Annotations on Spanish Listening Comprehension, Vocabulary Acquisition and Cognitive Load",56050,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29225,3100,2011-08-12 18:01:35.764391+00:00,filestore/30/76/78/307678b9a6048e669bad1789759b74d9,307678b9a6048e669bad1789759b74d9,application/pdf,Cottam_asu_0010E_10102.pdf,6197000
8634,"Myth, Military and Monsters: A Collection of Plays",56051,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29226,700,2011-08-12 18:01:39.194938+00:00,filestore/9d/34/be/9d34be0f3e76813475a63090e9b068dd,9d34be0f3e76813475a63090e9b068dd,application/pdf,Dudo_asu_0010N_10103.pdf,213758
8635,Moderation Effects of Spirituality on Stress and Health,56052,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29227,3086,2011-08-12 18:01:43.090954+00:00,filestore/4a/32/2f/4a322ff671c8286a6c12f090f9a8cfc1,4a322ff671c8286a6c12f090f9a8cfc1,application/pdf,Chung_asu_0010E_10026.pdf,748063
8636,Zinc Oxide Transparent Thin Films For Optoelectronics,56053,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29228,15491,2011-08-12 18:01:48.029329+00:00,filestore/1f/6a/ef/1f6aef1c35270fa51844e8a22c499471,1f6aef1c35270fa51844e8a22c499471,application/pdf,Sivaramakrishnan_asu_0010E_10093.pdf,1512672
8637,Modeling and Implementation of Threshold Logic Circuits and Architectures,56054,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29229,5300,2011-08-12 18:01:57.860165+00:00,filestore/37/51/7a/37517a1d10c923ec26c6d93184fa0265,37517a1d10c923ec26c6d93184fa0265,application/pdf,Leshner_asu_0010E_10108.pdf,5843303
8638,Diagnostic Utility of WISC-IV General Abilities Index and Cognitive Proficiency Index Difference Scores among Children with ADHD,56055,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29230,15587,2011-08-12 18:02:00.821356+00:00,filestore/1b/08/33/1b0833dfb4cd9e1b72dc318c9f03f6e9,1b0833dfb4cd9e1b72dc318c9f03f6e9,application/pdf,Devena_asu_0010N_10114.pdf,208336
8639,Building Applied Photovoltaic Array: Thermal Modeling and Fan Cooling,56056,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29231,4404,2011-08-12 18:02:06.386877+00:00,filestore/cb/f4/c0/cbf4c08c1952efa2ba552e9fd50986cc,cbf4c08c1952efa2ba552e9fd50986cc,application/pdf,Hrica_asu_0010N_10116.pdf,2470273
8640,"Separate but Together: A Design History of the Riordan Mansion, an American Arts and Crafts Duplex, Flagstaff, Arizona, 1904.",56057,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29232,6965,2011-08-12 18:02:15.764853+00:00,filestore/ce/30/b6/ce30b65012ec8e23ecd6adb81a646832,ce30b65012ec8e23ecd6adb81a646832,application/pdf,Klensin_asu_0010N_10117.pdf,7068023
8641,From Marathon to Athens,56058,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29233,663,2011-08-12 18:02:20.073500+00:00,filestore/2b/d8/c7/2bd8c7806320cbf520828e1be1b6e730,2bd8c7806320cbf520828e1be1b6e730,application/pdf,OsteenPetreshock_asu_0010E_10121.pdf,967918
8642,"Development of a Monitoring and Maintenance Program for Residential Wells Used for Groundwater Abstraction in Lagos State, Nigeria",56059,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29234,2106,2011-08-12 18:02:31.712738+00:00,filestore/35/4d/61/354d61ea887da3c0393debdbf8d5f078,354d61ea887da3c0393debdbf8d5f078,application/pdf,Talabi_asu_0010N_10125.pdf,1856524
8643,Coping with School Bullying: An Examination of Longitudinal Effects of Coping on Peer Victimization and Adjustment,56064,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29239,4890,2011-08-12 18:02:41.436445+00:00,filestore/6d/c9/bd/6dc9bdfb33aaec265ac85776370f297a,6dc9bdfb33aaec265ac85776370f297a,application/pdf,Polasky_asu_0010E_10037.pdf,1454031
8644,Analysis of Parameters Affecting Costs of Horizontal Directional Drilling Projects in the United States for Municipal Infrastructure,56065,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29240,46610,2011-08-12 18:02:46.974768+00:00,filestore/6f/fb/cf/6ffbcf2909da7502d9cece62852a6b6f,6ffbcf2909da7502d9cece62852a6b6f,application/pdf,Vilfrant_asu_0010N_10038.pdf,2259507
8645,The Application of Temper-Etch Inspection to Micromilled AISI 4340 Steel Specimen,56067,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29242,10819,2011-08-12 18:02:53.858266+00:00,filestore/8f/08/07/8f08074ca960e15c545711f82573812c,8f08074ca960e15c545711f82573812c,application/pdf,Sayler_asu_0010N_10040.pdf,1616547
8646,Robustness of Latent Variable Interaction Methods to Nonnormal Exogenous Indicators,56068,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29243,2337,2011-08-12 18:02:57.911454+00:00,filestore/d7/d1/32/d7d13229668f5b60c2d561f7e46156cb,d7d13229668f5b60c2d561f7e46156cb,application/pdf,Cham_asu_0010N_10041.pdf,866442
8647,Ebb and Flow:  Preserving Regulated Rivers Through Strategic Dam Operations,56069,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29244,4777,2011-08-12 18:03:05.219964+00:00,filestore/e3/83/50/e3835041f1ff8dc25467776091200542,e3835041f1ff8dc25467776091200542,application/pdf,Travis_asu_0010E_10056.pdf,2205361
8648,Nonsocial Influences on Canine Size in Anthropoid Primates,56070,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29245,3777,2011-08-12 18:03:10.142353+00:00,filestore/63/c2/d4/63c2d4aa55edf484d2e44c7a3dbda807,63c2d4aa55edf484d2e44c7a3dbda807,application/pdf,Scott_asu_0010E_10059.pdf,1605978
8649,Implementation of Content Management System and Website Redesign for JonFinn.com,56071,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29246,4599,2011-08-12 18:03:25.726067+00:00,filestore/9f/73/72/9f737265133997958fdea4509e8bd262,9f737265133997958fdea4509e8bd262,application/pdf,Garone_asu_0010N_10070.pdf,8721488
8650,"Insights into the Role of the Metal-Binding Sites of Quercetin 2,3-Dioxygenase from Bacillus subtilis",56072,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29247,3297,2011-08-12 18:03:33.580452+00:00,filestore/d5/84/18/d584188f14f8ee76ed3e8224c88fd87a,d584188f14f8ee76ed3e8224c88fd87a,application/pdf,Bowen_asu_0010E_10071.pdf,4525068
8651,Drawing Citizenship Through Vincent Valdez's Stations: Construction and Representation,56073,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29248,1938,2011-08-12 18:03:36.586023+00:00,filestore/d1/0e/91/d10e91b5db5c1220f45a8ace14d04cfb,d10e91b5db5c1220f45a8ace14d04cfb,application/pdf,StemmPatel_asu_0010N_10074.pdf,328234
8652,Effects of Alternate Format In-service Delivery on Teacher Knowledge Base and Problem-solving Related to Autism & Adaptations: What Teachers Need to Know,56074,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29249,2281,2011-08-12 18:03:42.100589+00:00,filestore/9e/86/88/9e8688203d812ebdc4a64e7078550637,9e8688203d812ebdc4a64e7078550637,application/pdf,Bruening_asu_0010E_10082.pdf,2167852
8653,The Role of Collaborative Leadership in Arizona's Subsidized Child Care Stakeholder Network,56075,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29250,2613,2011-08-12 18:03:50.096502+00:00,filestore/65/40/b0/6540b04c29adf565669a448c54d9b2bb,6540b04c29adf565669a448c54d9b2bb,application/pdf,Scites_asu_0010E_10089.pdf,4049030
8654,vLab: A Cloud based Resource and Service Sharing Platform for Computer and Network Security Education,56076,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29251,7534,2011-08-12 18:03:55.144022+00:00,filestore/cf/eb/09/cfeb0961a334fc96bd647ac3182aa442,cfeb0961a334fc96bd647ac3182aa442,application/pdf,Kadne_asu_0010N_10091.pdf,1670547
8655,Distributed Inference over Multiple-Access Channels with Wireless Sensor Networks,56077,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29252,1022,2011-08-12 18:04:02.494817+00:00,filestore/69/e0/56/69e05619ab7235290b017ae69b13ff2f,69e05619ab7235290b017ae69b13ff2f,application/pdf,Banavar_asu_0010E_10092.pdf,1463198
8656,Charge Transport and Quantum Capacitance of Graphene,56078,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29253,9511,2011-08-12 18:04:12.099560+00:00,filestore/c7/81/89/c7818964447dd7fb261127e705c6d2c3,c7818964447dd7fb261127e705c6d2c3,application/pdf,Xia_asu_0010E_10094.pdf,2511057
8657,A History of National Park Service Interpretation at Grand Canyon National Park,56079,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29254,7132,2011-08-12 18:04:23.802520+00:00,filestore/50/81/0c/50810c53b7d65f38d5af474397137763,50810c53b7d65f38d5af474397137763,application/pdf,Gerke_asu_0010E_10100.pdf,9374932
8658,Quantitative Phase Imaging of Magnetic Nanostructures Using Off-Axis Electron Holography,56080,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29255,9342,2011-08-12 18:04:34.843753+00:00,filestore/b1/88/4c/b1884c94531d8915dc0da200c72e13ae,b1884c94531d8915dc0da200c72e13ae,application/pdf,He_asu_0010E_10104.pdf,7024716
8659,"Christ Rising Again:  Context, Function, and Analysis of an English Anthem",56081,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29256,2368,2011-08-12 18:04:39.739797+00:00,filestore/da/17/ca/da17ca5e0799af4a065600b661b73262,da17ca5e0799af4a065600b661b73262,application/pdf,Olsen_asu_0010E_10105.pdf,2175965
8660,Quality of Teacher-student Relationships: Moderator of the Effects of Peer Victimization,56082,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29257,2317,2011-08-12 18:04:42.751218+00:00,filestore/78/c9/8e/78c98ee6739ea45ac89aed4d2811fb91,78c98ee6739ea45ac89aed4d2811fb91,application/pdf,Kremer_asu_0010E_10106.pdf,324484
8661,Multivariate Charts for Multivariate  Poisson-Distributed Data,56083,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29258,17003,2011-08-12 18:04:46.693159+00:00,filestore/28/21/6a/28216acda251a0e76d20f53dfad86a0d,28216acda251a0e76d20f53dfad86a0d,application/pdf,Laungrungrong_asu_0010E_10109.pdf,1434864
8662,"Isolation, Purification and Characterization of Photosynthetic Membrane Proteins from Galdieria sulphuraria and Chlamydomonas reinhardtii",56084,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29259,9148,2011-08-12 18:04:55.714048+00:00,filestore/6d/e0/67/6de06792706bdf3e41548b6f8e7ca845,6de06792706bdf3e41548b6f8e7ca845,application/pdf,Thangaraj_asu_0010E_10111.pdf,7787397
8663,Outer Membrane Biogenesis and Stress Response in Escherichia coli,56085,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29260,2046,2011-08-12 18:05:08.538276+00:00,filestore/8c/29/bf/8c29bf9749fa42fc4a43f1e3c685b124,8c29bf9749fa42fc4a43f1e3c685b124,application/pdf,Leiser_asu_0010E_10124.pdf,11047171
8664,Self Resonant Third Harmonic Mixer For 60 GHz Transmitter,56086,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29261,2880,2011-08-12 18:05:12.936137+00:00,filestore/50/52/90/5052902cb4b8b69b3f21d606f364c6bd,5052902cb4b8b69b3f21d606f364c6bd,application/pdf,Martino_asu_0010N_10133.pdf,1587919
8665,Multimodal Movement Sensing using Motion Capture and Inertial Sensors for Mixed-Reality Rehabilitation,56087,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29262,2405,2011-08-12 18:05:18.630358+00:00,filestore/5d/6a/1e/5d6a1eca748b4c76d5c41a7a7e15e370,5d6a1eca748b4c76d5c41a7a7e15e370,application/pdf,Liu_asu_0010N_10120.pdf,2431855
8666,Characterization of Small Metal-binding Protein (SmbP) From Nitrosomonas Europaea,56088,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29263,3760,2011-08-12 18:05:24.440287+00:00,filestore/3d/83/98/3d8398ff5ca420034f3a9ca15d398209,3d8398ff5ca420034f3a9ca15d398209,application/pdf,Yan_asu_0010E_10142.pdf,2619001
8667,An Inverse Lambda Calculus Algorithm for Natural Language Processing,56089,Full Text,,,Dissertation/Thesis (),,,,,,,,,,29264,6447,2011-08-12 18:05:28.191945+00:00,filestore/8a/5b/93/8a5b931c3a2bc23a64d2f8ee9cb786e3,8a5b931c3a2bc23a64d2f8ee9cb786e3,application/pdf,AlvarezGonzalez_asu_0010N_10143.pdf,1104456
