,Collection ID,Collection Title,Item Title,Item ID,Subjects,Institutional Contributors,Date Created,Description,Table of Contents,Language,Identifiers,Series,Resource Types,Extent,Citation,Notes,Copyright,Reuse,Visibility,Embargo Date,System Created,System Updated,Attachment Count,System User,Collection Url,Legacy System ID,Creator(s),Personal contributor,Personal contributor.1,Personal contributor.2,Personal contributor.3,Personal contributor.4,Personal contributor.5,Personal contributor.6,Personal contributor.7,Personal contributor.8,Personal contributor.9,Personal ontributor,Personal contributor.10,Personal contributor.11,Personal contributor.12,Personal contributor.13,Personal contributor.14,Personal contributor.15,Personal contributor.16,Personal contributor.17,Personal contributor.18,Personal contributor.19,Personal contributor.20,Personal contributor.21,Personal contributor.22,Personal contributor.23,Personal contributor.24,Personal contributor.25,Personal contributor.26,Personal contributor.27,Personal contributor.28,Personal contributor.29,Personal contributor.30,Personal contributor.31,Personal contributor.32,Personal contributor.33,Personal contributor.34,Personal contributor.35,Personal contributor.36,Personal contributor.37,Personal contributor.38,Personal contributor.39,Personal contributor.40,Personal contributor.41,Personal contributor.42,Personal contributor.43,Personal contributor.44,Personal contributor.45,Personal contributor.46,Personal contributor.47,Personal contributor.48,Personal contributor.49,Personal contributor.50,Personal contributor.51,Personal contributor.52,Personal contributor.53,Personal contributor.54,Personal contributor.55,Personal contributor.56,Personal contributor.57,Personal contributor.58,Personal contributor.59,Personal contributor.60,Personal contributor.61,Personal contributor.62,Personal contributor.63,Personal contributor.64,Personal contributor.65,Personal contributor.66,Personal contributor.67,Personal contributor.68,Personal contributor.69,Personal contributor.70,Personal contributor.71,Personal contributor.72,Personal contributor.73,Personal contributor.74,Personal contributor.75,Personal contributor.76,Personal contributor.77,Personal contributor.78,Personal contributor.79,Personal contributor.80,Personal contributor.81,Personal contributor.82,Personal contributor.83,Personal contributor.84,Personal contributor.85,Personal contributor.86,Personal contributor.87,Personal contributor.88,Personal contributor.89,Personal contributor.90,Personal contributor.91,Personal contributor.92,Personal contributor.93,Personal contributor.94,Personal contributor.95,Personal contributor.96,Personal contributor.97,Personal contributor.98,Personal contributor.99,Corporate contributor,Corporate contributor.1,Corporate contributor.2,Corporate contributor.3,Corporate contributor.4,This cell intentionally blank,Title,Cataloging Notes,Title as Subject,Topical Subject,Topical Subject.1,Topical Subject.2,Topical Subject.3,Topical Subject.4,Topical Subject.5,Topical Subject.6,Topical Subject.7,Topical Subject.8,Topical Subject.9,Genre/Form Heading,Genre/Form Heading.1,Genre/Form Heading.2,Geographic Subject,Geographic Subject.1,Geographic Subject.2,Geographic Subject.3,Corporate Name Subject,Corporate Name Subject.1,Corporate Name Subject.2,Corporate Name Subject.3,Corporate Name Subject.4,Corporate Name Subject.5,Corporate Name Subject.6,Corporate Name Subject.7,Corporate Name Subject.8,Corporate Name Subject.9,Corporate Name Subject.10,Corporate Name Subject.11,Corporate Name Subject.12,Corporate Name Subject.13,Personal Name Subject,Personal Name Subject.1,Personal Name Subject.2,Personal Name Subject.3,Personal Name Subject.4,Personal Name Subject.5,Personal Name Subject.6,Personal Name Subject.7,Personal Name Subject.8,Personal Name Subject.9,Personal Name Subject.10,Personal Name Subject.11,Personal Name Subject.12,Personal Name Subject.13,Personal Name Subject.14,Personal Name Subject.15,Personal Name Subject.16,Personal Name Subject.17,Type of scholarship,Advisor and Committee members for EDTs only,Model,Parent Item,Complex Object Child,Topical Subjects,Contributors-Person,Contributors-Corporate,Geographic Subjects,Corporate Name Subjects,Personal Name Subjects,History JSON
0,255.0,Marc Mason Presentation Collection,Beating the Competition,36177,Library Instruction||Improv Comedy,Arizona State University. ASU Library,2009-04-23,Using improv comedy skills to entertain students and keep their attention.,,eng,,LOEX CONFERENCE 2009,Presentation,30 slides,"Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.",Conference presentation at LOEX 2009 in Albuquerque.,http://rightsstatements.org/vocab/InC/1.0/,All Rights Reserved,Public,,2016-01-06 21:48:49.802521+00:00,2018-06-21 18:46:42.290920+00:00,1,,,36177.0,,"Mason, Marc (Writer of graphic novels)|http://id.loc.gov/authorities/names/no2015015665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arizona State University. Libraries|http://id.loc.gov/authorities/names/no96007355,,Beating the Competition,"Full title on powerpoint: Beating the competition: librarian as performance artist. ; Abstract: Using improv comedy skills to entertain students and keep their attention. ; Series (but not a series): LOEX CONFERENCE 2009 --- however, authorized name = National LOEX Library Instruction Conference ; Citation: Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014. ; Note: Conference presentation at LOEX 2009 in Albuquerque.",,Library orientation|http://id.loc.gov/authorities/subjects/sh85076708,Communication in education|http://id.loc.gov/authorities/subjects/sh85029062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faculty scholarship: Powerpoint presentation,,Binary,,0,Library orientation|http://id.loc.gov/authorities/subjects/sh85076708||Communication in education|http://id.loc.gov/authorities/subjects/sh85029062,"Mason, Marc (Writer of graphic novels)|http://id.loc.gov/authorities/names/no2015015665",Arizona State University. Libraries|http://id.loc.gov/authorities/names/no96007355,,,,"[{""model"": ""repo.historicalitem"", ""pk"": 517196, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2018-06-21T18:46:42.290Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'http://rightsstatements.org/vocab/InC/1.0/', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'reuse': 'All Rights Reserved', 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['Presentation'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'created': '2009-04-23', 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-21T18:46:42.294Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 474449, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2018-06-19T20:50:56.294Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'http://rightsstatements.org/vocab/InC/1.0/', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'reuse': 'All Rights Reserved', 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['Presentation'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'created': '2009-04-23', 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-19T20:50:56.298Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 426821, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2018-06-19T19:54:26.732Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['Presentation'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'created': '2009-04-23', 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-19T19:54:26.734Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 379193, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2018-06-19T19:14:43.662Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['Presentation'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'created': '2009-04-23', 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-06-19T19:14:43.664Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 332931, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2018-03-26T19:52:03.950Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['Presentation'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'created': '2009-04-23', 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2018-03-26T19:52:03.970Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": 13034}}, {""model"": ""repo.historicalitem"", ""pk"": 316042, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2017-08-03T21:22:42.007Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'extent': ['30 slides'], 'citation': ['Mason, M. (2009). Beating the Competition. Powerpoint presentation at LOEX conference, Albuquerque, New Mexico, November 12, 2014.'], 'type': ['1 Powerpoint'], 'series': ['LOEX CONFERENCE 2009'], 'language': ['eng'], 'notes': ['Conference presentation at LOEX 2009 in Albuquerque.'], 'contributor': [{'last': 'Mason', 'rest': 'Marcus', 'roles': ['ASU author']}, {'last': 'Arizona State University. ASU Library', 'is_institution': True}], 'created': '2009-04-23', 'title': ['Beating the Competition']}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2017-08-03T21:22:42.026Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": 13034}}, {""model"": ""repo.historicalitem"", ""pk"": 277869, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2016-09-22T23:01:28.456Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at LOEX 2009 in Albuquerque. Topic: using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'type': ['1 Powerpoint'], 'language': ['eng'], 'title': ['Beating the Competition'], 'created': '2009-04-23', 'contributor': [{'last': 'Mason', 'rest': 'Marc'}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2016-09-22T23:01:28.460Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 218026, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2016-01-06T21:48:49.977Z"", ""handle_registered"": true, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at LOEX 2009 in Albuquerque. Topic: using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'type': ['1 Powerpoint'], 'language': ['eng'], 'title': ['Beating the Competition'], 'created': '2009-04-23', 'contributor': [{'last': 'Mason', 'rest': 'Marc'}]}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2016-01-06T21:48:50.001Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 218025, ""fields"": {""id"": 36177, ""created"": ""2016-01-06T21:48:49.802Z"", ""modified"": ""2016-01-06T21:48:49.802Z"", ""handle_registered"": false, ""label"": ""Beating the Competition"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'rights': 'All Rights Reserved', 'description': [{'type': 'abstract', 'value': 'Conference presentation at LOEX 2009 in Albuquerque. Topic: using improv comedy skills to entertain students and keep their attention.'}], 'subject': ['Library Instruction', 'Improv Comedy'], 'type': ['1 Powerpoint'], 'language': ['eng'], 'title': ['Beating the Competition'], 'contributor': [{'last': 'Mason', 'rest': 'Marc'}], 'created': '2009-04-23'}"", ""embargo_date"": null, ""collection"": 255, ""history_date"": ""2016-01-06T21:48:49.820Z"", ""history_change_reason"": null, ""history_type"": ""+"", ""history_user"": null}}]"
