,Collection ID,Collection Title,Item Title,Item ID,Subjects,Personal Contributors,Institutional Contributors,Date Created,Description,Table of Contents,Language,Identifiers,Series,Resource Types,Extent,Citation,Notes,Copyright,Reuse,Visibility,Embargo Date,System Created,System Updated,Attachment Count,System User,Model,Parent Item,Complex Object Child,Topical Subject,Topical Subjects,Contributors-Person,Contributors-Corporate,History JSON
0,329.0,Bj Bud Memorial Archives,"HeatStroke, Vol. 8, Number 96 (July 13-26, 2000)",61985,"Gay newspapers||Gay activists||Gay youth||Civil unions||AIDS (Disease)||Phoenix, AZ",,,2000,"Selected article titles: ""A Commitment That Shows""; ""Hypocrisy and the Boy Scouts""; ""Vermont Union a Joyful Magical Celebration of Love""; ""Stonewall Democrats Testify Before Platform Drafting Committee""; ""AIDS Patients May Be Able to Stop Taking Drugs for Weeks at a Time""",,eng,BjB93_014|Local,,Periodical,38 pages,"Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015.
[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]",,http://rightsstatements.org/vocab/InC/1.0/,All Rights Reserved,Public,,2020-08-04 11:53:54.056544+00:00,2020-08-04 11:53:56.740601+00:00,1,ezoller,,,0,"Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay youth|http://id.loc.gov/authorities/subjects/sh88007920 || Civil unions|http://id.loc.gov/authorities/subjects/sh2003003097 || AIDS (Disease)|http://id.loc.gov/authorities/subjects/sh85002541 || Phoenix, AZ","Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay youth|http://id.loc.gov/authorities/subjects/sh88007920 || Civil unions|http://id.loc.gov/authorities/subjects/sh2003003097 || AIDS (Disease)|http://id.loc.gov/authorities/subjects/sh85002541 || Phoenix, AZ",,,"[{""model"": ""repo.historicalitem"", ""pk"": 764569, ""fields"": {""id"": 61985, ""created"": ""2020-08-04T11:53:54.056Z"", ""modified"": ""2020-08-04T11:53:56.740Z"", ""handle_registered"": true, ""label"": ""HeatStroke, Vol. 8, Number 96 (July 13-26, 2000)"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'title': ['HeatStroke, Vol. 8, Number 96 (July 13-26, 2000)'], 'created': '2000', 'extent': ['38 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gay activists', 'Gay youth', 'Civil unions', 'AIDS (Disease)', 'Phoenix, AZ'], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'description': [{'value': 'Selected article titles: \""A Commitment That Shows\""; \""Hypocrisy and the Boy Scouts\""; \""Vermont Union a Joyful Magical Celebration of Love\""; \""Stonewall Democrats Testify Before Platform Drafting Committee\""; \""AIDS Patients May Be Able to Stop Taking Drugs for Weeks at a Time\""'}], 'identifier': [{'type': 'Local', 'value': 'BjB93_014'}], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T11:53:56.748Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 764568, ""fields"": {""id"": 61985, ""created"": ""2020-08-04T11:53:54.056Z"", ""modified"": ""2020-08-04T11:53:54.056Z"", ""handle_registered"": false, ""label"": ""HeatStroke, Vol. 8, Number 96 (July 13-26, 2000)"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'title': ['HeatStroke, Vol. 8, Number 96 (July 13-26, 2000)'], 'created': '2000', 'extent': ['38 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gay activists', 'Gay youth', 'Civil unions', 'AIDS (Disease)', 'Phoenix, AZ'], 'identifier': [{'type': 'Local', 'value': 'BjB93_014'}], 'description': [{'value': 'Selected article titles: \""A Commitment That Shows\""; \""Hypocrisy and the Boy Scouts\""; \""Vermont Union a Joyful Magical Celebration of Love\""; \""Stonewall Democrats Testify Before Platform Drafting Committee\""; \""AIDS Patients May Be Able to Stop Taking Drugs for Weeks at a Time\""'}], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T11:53:54.096Z"", ""history_change_reason"": null, ""history_type"": ""+"", ""history_user"": 15156}}]"
1,329.0,Bj Bud Memorial Archives,"The Western Express, Vol. 2, Number 2 (December 22, 1982)",61984,"Gay newspapers||Gays in advertising||Gay culture||Gay activists||Gay rights||Phoenix, AZ",,,1982,"Selected article titles: ""Tear Gas Bomb Exploded in Phoenix Bar""; ""Gallup Poll on Gays"": ""Mayor Vetoes Live-in Lover Plan""; ""Modern Language Association Supports Gay Teachers""; ""Gay Seek Affirmative Action""",,eng,BjB104_029|Local,,Periodical,23 pages,"Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015.
[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]",,http://rightsstatements.org/vocab/InC/1.0/,All Rights Reserved,Public,,2020-08-04 3:22:46.226986+00:00,2020-08-04 3:22:46.515013+00:00,1,ezoller,,,0,"Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gays in advertising|http://id.loc.gov/authorities/subjects/sh2006003327 || Gay culture|http://id.loc.gov/authorities/subjects/sh2004003369 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay rights|http://id.loc.gov/authorities/subjects/sh94009215 || Phoenix, AZ","Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gays in advertising|http://id.loc.gov/authorities/subjects/sh2006003327 || Gay culture|http://id.loc.gov/authorities/subjects/sh2004003369 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay rights|http://id.loc.gov/authorities/subjects/sh94009215 || Phoenix, AZ",,,"[{""model"": ""repo.historicalitem"", ""pk"": 764567, ""fields"": {""id"": 61984, ""created"": ""2020-08-04T03:22:46.226Z"", ""modified"": ""2020-08-04T03:22:46.515Z"", ""handle_registered"": true, ""label"": ""The Western Express, Vol. 2, Number 2 (December 22, 1982)"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'title': ['The Western Express, Vol. 2, Number 2 (December 22, 1982)'], 'created': '1982', 'extent': ['23 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gays in advertising', 'Gay culture', 'Gay activists', 'Gay rights', 'Phoenix, AZ'], 'identifier': [{'type': 'Local', 'value': 'BjB104_029'}], 'description': [{'value': 'Selected article titles: \""Tear Gas Bomb Exploded in Phoenix Bar\""; \""Gallup Poll on Gays\"": \""Mayor Vetoes Live-in Lover Plan\""; \""Modern Language Association Supports Gay Teachers\""; \""Gay Seek Affirmative Action\""'}], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T03:22:46.518Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 764566, ""fields"": {""id"": 61984, ""created"": ""2020-08-04T03:22:46.226Z"", ""modified"": ""2020-08-04T03:22:46.227Z"", ""handle_registered"": false, ""label"": ""The Western Express, Vol. 2, Number 2 (December 22, 1982)"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'title': ['The Western Express, Vol. 2, Number 2 (December 22, 1982)'], 'created': '1982', 'extent': ['23 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gays in advertising', 'Gay culture', 'Gay activists', 'Gay rights', 'Phoenix, AZ'], 'identifier': [{'type': 'Local', 'value': 'BjB104_029'}], 'description': [{'value': 'Selected article titles: \""Tear Gas Bomb Exploded in Phoenix Bar\""; \""Gallup Poll on Gays\"": \""Mayor Vetoes Live-in Lover Plan\""; \""Modern Language Association Supports Gay Teachers\""; \""Gay Seek Affirmative Action\""'}], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T03:22:46.227Z"", ""history_change_reason"": null, ""history_type"": ""+"", ""history_user"": 15156}}]"
2,329.0,Bj Bud Memorial Archives,"The Western Express, Vol. 2, Number 1 (December 8, 1982)",61983,"Gay newspapers||Gays in advertising||Gay culture||Gay activists||Gay rights||Phoenix, AZ",,,1982,"Selected article titles: ""Pentagon to Use Lie Detectors""; ""Gay Input in Anti-Nazi Demonstration""; ""Spousal Benefits for Gays Passed by Board of Supervisors""; ""Sex-Change Changes Mind""; ""On the Job: Gay People at Work""",,eng,BjB104_028|Local,,Periodical,24 pages,"Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015.
[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]",,http://rightsstatements.org/vocab/InC/1.0/,All Rights Reserved,Public,,2020-08-04 3:22:00.768630+00:00,2020-08-04 3:22:00.995250+00:00,1,ezoller,,,0,"Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gays in advertising|http://id.loc.gov/authorities/subjects/sh2006003327 || Gay culture|http://id.loc.gov/authorities/subjects/sh2004003369 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay rights|http://id.loc.gov/authorities/subjects/sh94009215 || Phoenix, AZ","Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gays in advertising|http://id.loc.gov/authorities/subjects/sh2006003327 || Gay culture|http://id.loc.gov/authorities/subjects/sh2004003369 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay rights|http://id.loc.gov/authorities/subjects/sh94009215 || Phoenix, AZ",,,"[{""model"": ""repo.historicalitem"", ""pk"": 764565, ""fields"": {""id"": 61983, ""created"": ""2020-08-04T03:22:00.768Z"", ""modified"": ""2020-08-04T03:22:00.995Z"", ""handle_registered"": true, ""label"": ""The Western Express, Vol. 2, Number 1 (December 8, 1982)"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'title': ['The Western Express, Vol. 2, Number 1 (December 8, 1982)'], 'created': '1982', 'extent': ['24 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gays in advertising', 'Gay culture', 'Gay activists', 'Gay rights', 'Phoenix, AZ'], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'description': [{'value': 'Selected article titles: \""Pentagon to Use Lie Detectors\""; \""Gay Input in Anti-Nazi Demonstration\""; \""Spousal Benefits for Gays Passed by Board of Supervisors\""; \""Sex-Change Changes Mind\""; \""On the Job: Gay People at Work\""'}], 'identifier': [{'type': 'Local', 'value': 'BjB104_028'}], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T03:22:00.997Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 764564, ""fields"": {""id"": 61983, ""created"": ""2020-08-04T03:22:00.768Z"", ""modified"": ""2020-08-04T03:22:00.768Z"", ""handle_registered"": false, ""label"": ""The Western Express, Vol. 2, Number 1 (December 8, 1982)"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'title': ['The Western Express, Vol. 2, Number 1 (December 8, 1982)'], 'created': '1982', 'extent': ['24 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gays in advertising', 'Gay culture', 'Gay activists', 'Gay rights', 'Phoenix, AZ'], 'identifier': [{'type': 'Local', 'value': 'BjB104_028'}], 'description': [{'value': 'Selected article titles: \""Pentagon to Use Lie Detectors\""; \""Gay Input in Anti-Nazi Demonstration\""; \""Spousal Benefits for Gays Passed by Board of Supervisors\""; \""Sex-Change Changes Mind\""; \""On the Job: Gay People at Work\""'}], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T03:22:00.769Z"", ""history_change_reason"": null, ""history_type"": ""+"", ""history_user"": 15156}}]"
3,329.0,Bj Bud Memorial Archives,"The Western Express, Vol. 1, Number 26 (November 24, 1982)",61982,"Gay newspapers||Gays in advertising||Gay culture||Gay activists||Gay rights||Phoenix, AZ",,,1982,"Selected article titles: ""The Desert Sky Singers""; ""Five New York Area Medical Research Projected Awarded More Than $30,000 by Gay Men's Health Crisis""; ""Newly Published Lambda Legal Defense Report Challenges New Right Anti-Gay Legislation""; ""Gay Politics in San Francisco""; ""FBI Files Sought on 32-Year Surveillance of Gays""",,eng,BjB104_027|Local,,Periodical,16 pages,"Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015.
[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]",,http://rightsstatements.org/vocab/InC/1.0/,All Rights Reserved,Public,,2020-08-04 3:21:16.193807+00:00,2020-08-04 3:21:16.461075+00:00,1,ezoller,,,0,"Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gays in advertising|http://id.loc.gov/authorities/subjects/sh2006003327 || Gay culture|http://id.loc.gov/authorities/subjects/sh2004003369 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay rights|http://id.loc.gov/authorities/subjects/sh94009215 || Phoenix, AZ","Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gays in advertising|http://id.loc.gov/authorities/subjects/sh2006003327 || Gay culture|http://id.loc.gov/authorities/subjects/sh2004003369 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay rights|http://id.loc.gov/authorities/subjects/sh94009215 || Phoenix, AZ",,,"[{""model"": ""repo.historicalitem"", ""pk"": 764563, ""fields"": {""id"": 61982, ""created"": ""2020-08-04T03:21:16.193Z"", ""modified"": ""2020-08-04T03:21:16.461Z"", ""handle_registered"": true, ""label"": ""The Western Express, Vol. 1, Number 26 (November 24, 1982)"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'title': ['The Western Express, Vol. 1, Number 26 (November 24, 1982)'], 'created': '1982', 'extent': ['16 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gays in advertising', 'Gay culture', 'Gay activists', 'Gay rights', 'Phoenix, AZ'], 'identifier': [{'type': 'Local', 'value': 'BjB104_027'}], 'description': [{'value': 'Selected article titles: \""The Desert Sky Singers\""; \""Five New York Area Medical Research Projected Awarded More Than $30,000 by Gay Men\\'s Health Crisis\""; \""Newly Published Lambda Legal Defense Report Challenges New Right Anti-Gay Legislation\""; \""Gay Politics in San Francisco\""; \""FBI Files Sought on 32-Year Surveillance of Gays\""'}], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T03:21:16.463Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 764562, ""fields"": {""id"": 61982, ""created"": ""2020-08-04T03:21:16.193Z"", ""modified"": ""2020-08-04T03:21:16.193Z"", ""handle_registered"": false, ""label"": ""The Western Express, Vol. 1, Number 26 (November 24, 1982)"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'title': ['The Western Express, Vol. 1, Number 26 (November 24, 1982)'], 'created': '1982', 'extent': ['16 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gays in advertising', 'Gay culture', 'Gay activists', 'Gay rights', 'Phoenix, AZ'], 'identifier': [{'type': 'Local', 'value': 'BjB104_027'}], 'description': [{'value': 'Selected article titles: \""The Desert Sky Singers\""; \""Five New York Area Medical Research Projected Awarded More Than $30,000 by Gay Men\\'s Health Crisis\""; \""Newly Published Lambda Legal Defense Report Challenges New Right Anti-Gay Legislation\""; \""Gay Politics in San Francisco\""; \""FBI Files Sought on 32-Year Surveillance of Gays\""'}], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T03:21:16.195Z"", ""history_change_reason"": null, ""history_type"": ""+"", ""history_user"": 15156}}]"
4,329.0,Bj Bud Memorial Archives,"The Western Express, Vol. 1, Number 25 (November 10, 1982)",61981,"Gay newspapers||Gays in advertising||Gay culture||Gay activists||Gay rights||Phoenix, AZ",,,1982,"Selected article titles: ""Police Raid Gay Bar: Called Vandals and Thieves""; ""Phoenix Gay Community Met the Candidates""; ""Dallas Gay Endoresments Won in About Half of Their Races""; ""Do the Gay Men and Women of Phoenix Really Like Each Other?""; ""On the Job: Gay People at Work""",,eng,BjB104_026|Local,,Periodical,20 pages,"Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015.
[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]",,http://rightsstatements.org/vocab/InC/1.0/,All Rights Reserved,Private,,2020-08-04 3:20:44.786939+00:00,2020-08-04 3:20:45.001909+00:00,1,ezoller,,,0,"Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gays in advertising|http://id.loc.gov/authorities/subjects/sh2006003327 || Gay culture|http://id.loc.gov/authorities/subjects/sh2004003369 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay rights|http://id.loc.gov/authorities/subjects/sh94009215 || Phoenix, AZ","Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gays in advertising|http://id.loc.gov/authorities/subjects/sh2006003327 || Gay culture|http://id.loc.gov/authorities/subjects/sh2004003369 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay rights|http://id.loc.gov/authorities/subjects/sh94009215 || Phoenix, AZ",,,"[{""model"": ""repo.historicalitem"", ""pk"": 764561, ""fields"": {""id"": 61981, ""created"": ""2020-08-04T03:20:44.786Z"", ""modified"": ""2020-08-04T03:20:45.001Z"", ""handle_registered"": true, ""label"": ""The Western Express, Vol. 1, Number 25 (November 10, 1982)"", ""item_enabled"": true, ""item_status"": 2, ""metadata"": ""{'title': ['The Western Express, Vol. 1, Number 25 (November 10, 1982)'], 'created': '1982', 'extent': ['20 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gays in advertising', 'Gay culture', 'Gay activists', 'Gay rights', 'Phoenix, AZ'], 'identifier': [{'type': 'Local', 'value': 'BjB104_026'}], 'description': [{'value': 'Selected article titles: \""Police Raid Gay Bar: Called Vandals and Thieves\""; \""Phoenix Gay Community Met the Candidates\""; \""Dallas Gay Endoresments Won in About Half of Their Races\""; \""Do the Gay Men and Women of Phoenix Really Like Each Other?\""; \""On the Job: Gay People at Work\""'}], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T03:20:45.004Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 764560, ""fields"": {""id"": 61981, ""created"": ""2020-08-04T03:20:44.786Z"", ""modified"": ""2020-08-04T03:20:44.786Z"", ""handle_registered"": false, ""label"": ""The Western Express, Vol. 1, Number 25 (November 10, 1982)"", ""item_enabled"": true, ""item_status"": 2, ""metadata"": ""{'title': ['The Western Express, Vol. 1, Number 25 (November 10, 1982)'], 'created': '1982', 'extent': ['20 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gays in advertising', 'Gay culture', 'Gay activists', 'Gay rights', 'Phoenix, AZ'], 'identifier': [{'type': 'Local', 'value': 'BjB104_026'}], 'description': [{'value': 'Selected article titles: \""Police Raid Gay Bar: Called Vandals and Thieves\""; \""Phoenix Gay Community Met the Candidates\""; \""Dallas Gay Endoresments Won in About Half of Their Races\""; \""Do the Gay Men and Women of Phoenix Really Like Each Other?\""; \""On the Job: Gay People at Work\""'}], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T03:20:44.787Z"", ""history_change_reason"": null, ""history_type"": ""+"", ""history_user"": 15156}}]"
5,329.0,Bj Bud Memorial Archives,"The Western Express, Vol. 1, Number 24 (October 27, 1982)",61980,"Gay newspapers||Gays in advertising||Gay culture||Gay activists||Gay rights||Phoenix, AZ",,,1982,"Selected article titles: ""Regal Productions Raises $2400 for ARC""; ""Move to Ban Paedophile Organizations""; ""Sexual Deviation Panel to Be Picketed""; ""Gay Soldier Wins Right to Re-enlist""; ""Transexual Bias Case""",,eng,BjB104_025|Local,,Periodical,24 pages,"Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015.
[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]",,http://rightsstatements.org/vocab/InC/1.0/,All Rights Reserved,Public,,2020-08-04 3:19:53.931034+00:00,2020-08-04 3:19:54.221391+00:00,1,ezoller,,,0,"Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gays in advertising|http://id.loc.gov/authorities/subjects/sh2006003327 || Gay culture|http://id.loc.gov/authorities/subjects/sh2004003369 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay rights|http://id.loc.gov/authorities/subjects/sh94009215 || Phoenix, AZ","Gay newspapers|http://id.loc.gov/authorities/subjects/sh94008545 || Gays in advertising|http://id.loc.gov/authorities/subjects/sh2006003327 || Gay culture|http://id.loc.gov/authorities/subjects/sh2004003369 || Gay activists|http://id.loc.gov/authorities/subjects/sh93002979 || Gay rights|http://id.loc.gov/authorities/subjects/sh94009215 || Phoenix, AZ",,,"[{""model"": ""repo.historicalitem"", ""pk"": 764559, ""fields"": {""id"": 61980, ""created"": ""2020-08-04T03:19:53.931Z"", ""modified"": ""2020-08-04T03:19:54.221Z"", ""handle_registered"": true, ""label"": ""The Western Express, Vol. 1, Number 24 (October 27, 1982)"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'title': ['The Western Express, Vol. 1, Number 24 (October 27, 1982)'], 'created': '1982', 'extent': ['24 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gays in advertising', 'Gay culture', 'Gay activists', 'Gay rights', 'Phoenix, AZ'], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'description': [{'value': 'Selected article titles: \""Regal Productions Raises $2400 for ARC\""; \""Move to Ban Paedophile Organizations\""; \""Sexual Deviation Panel to Be Picketed\""; \""Gay Soldier Wins Right to Re-enlist\""; \""Transexual Bias Case\""'}], 'identifier': [{'type': 'Local', 'value': 'BjB104_025'}], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T03:19:54.223Z"", ""history_change_reason"": null, ""history_type"": ""~"", ""history_user"": null}}, {""model"": ""repo.historicalitem"", ""pk"": 764558, ""fields"": {""id"": 61980, ""created"": ""2020-08-04T03:19:53.931Z"", ""modified"": ""2020-08-04T03:19:53.931Z"", ""handle_registered"": false, ""label"": ""The Western Express, Vol. 1, Number 24 (October 27, 1982)"", ""item_enabled"": true, ""item_status"": 1, ""metadata"": ""{'title': ['The Western Express, Vol. 1, Number 24 (October 27, 1982)'], 'created': '1982', 'extent': ['24 pages'], 'language': ['eng'], 'subject': ['Gay newspapers', 'Gays in advertising', 'Gay culture', 'Gay activists', 'Gay rights', 'Phoenix, AZ'], 'identifier': [{'type': 'Local', 'value': 'BjB104_025'}], 'description': [{'value': 'Selected article titles: \""Regal Productions Raises $2400 for ARC\""; \""Move to Ban Paedophile Organizations\""; \""Sexual Deviation Panel to Be Picketed\""; \""Gay Soldier Wins Right to Re-enlist\""; \""Transexual Bias Case\""'}], 'citation': ['Greater Arizona Collection: Valley of the Sun Gay and Lesbian Center (Phoenix, Ariz.). Bj Bud Memorial Archives 1966-2015. \\n[http://azarchivesonline.org/xtf/view?docId=ead/asu/budd_bj.xml]'], 'type': ['Periodical'], 'reuse': 'All Rights Reserved', 'rights': 'http://rightsstatements.org/vocab/InC/1.0/'}"", ""embargo_date"": null, ""collection"": 329, ""history_date"": ""2020-08-04T03:19:53.932Z"", ""history_change_reason"": null, ""history_type"": ""+"", ""history_user"": 15156}}]"
